637513940	20170316	201703	2017	2017.2082	MEX	MEXICO	MEX								CAN	CANADA	CAN								1	042	042	04	1	1.9	1	1	1	-6.11111111111111	4	Michoacan, Tabasco, Mexico	MX	MX27	17.9167	-93.8833	-1683491	2	Virginia, United States	US	USVA	37.768	-78.2057	VA	4	Michoacan, Tabasco, Mexico	MX	MX27	17.9167	-93.8833	-1683491	20170316	https://mexicoinstitute.wordpress.com/2017/03/16/in-trump-era-some-mexican-migrants-head-north-to-canada/
637513941	20170316	201703	2017	2017.2082	MEX	MEXICO	MEX								CAN	CANADA	CAN								0	141	141	14	3	-6.5	2	1	2	0.26809651474531	4	Donegal, Donegal, Ireland	EI	EI06	54.65	-8.11667	-1502376	2	Maine, United States	US	USME	44.6074	-69.3977	ME	4	Armagh, Armagh, United Kingdom	UK	UKQ8	54.35	-6.66667	-2588529	20170316	https://bangordailynews.com/2017/03/16/opinion/contributors/st-patricks-day-is-a-time-for-everyone-to-celebrate-all-things-irish/
637513943	20170316	201703	2017	2017.2082	MEX	MEXICO	MEX								CAN	CANADA	CAN								0	141	141	14	3	-6.5	4	1	4	0.26809651474531	1	Mexico	MX	MX	23	-102	MX	1	Canada	CA	CA	60	-95	CA	2	Maine, United States	US	USME	44.6074	-69.3977	ME	20170316	https://bangordailynews.com/2017/03/16/opinion/contributors/st-patricks-day-is-a-time-for-everyone-to-celebrate-all-things-irish/
637513946	20170316	201703	2017	2017.2082	MEX	MEXICO	MEX								MED	MEDIA						MED			0	013	013	01	1	0.4	2	1	2	-1.25	1	Mexico	MX	MX	23	-102	MX	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170316	http://www.businessinsider.com/trump-budget-billions-in-funding-for-mexico-border-wall-2017-3
637513949	20170316	201703	2017	2017.2082	MEX	MEXICAN	MEX								USA	UNITED STATES	USA								1	043	043	04	1	2.8	6	1	6	1.01010101010101	1	Mexico	MX	MX	23	-102	MX	3	Brooklyn, New York, United States	US	USNY	42.3442	-75.1704	944840	3	Brooklyn, New York, United States	US	USNY	42.3442	-75.1704	944840	20170316	http://observer.com/2017/03/williamsburg-speakeasy-bodega-bar/
637513950	20170316	201703	2017	2017.2082	MEXCVL	MEXICAN	MEX					CVL			CAN	CANADA	CAN								1	042	042	04	1	1.9	3	1	3	-6.11111111111111	4	Michoacan, Tabasco, Mexico	MX	MX27	17.9167	-93.8833	-1683491	2	Virginia, United States	US	USVA	37.768	-78.2057	VA	4	Michoacan, Tabasco, Mexico	MX	MX27	17.9167	-93.8833	-1683491	20170316	https://mexicoinstitute.wordpress.com/2017/03/16/in-trump-era-some-mexican-migrants-head-north-to-canada/
637514031	20170316	201703	2017	2017.2082	MNCUSA	DISNEY	USA					MNC													1	084	084	08	2	7.0	4	1	4	-0.42462845010616	1	United States	US	US	38	-97	US	0							1	United Kingdom	UK	UK	54	-2	UK	20170316	https://theslanted.com/2017/03/26306/weekend-movies-beauty-and-the-beast-belko-experiment-trainspotting-2/
637514079	20170316	201703	2017	2017.2082	NGOENV	GREENPEACE						NGO	ENV		CHRMAY160	CHRISTIAN SCIENCE				CHR					0	013	013	01	1	0.4	1	1	1	-3.72881355932203	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170316	http://www.csmonitor.com/Environment/2017/0316/How-melting-Arctic-sea-ice-is-keeping-smog-over-China
637514080	20170316	201703	2017	2017.2082	NGOENV	GREENPEACE						NGO	ENV		CHRMAY160	CHRISTIAN SCIENCE				CHR					0	013	013	01	1	0.4	3	1	3	-3.72881355932203	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170316	http://www.csmonitor.com/Environment/2017/0316/How-melting-Arctic-sea-ice-is-keeping-smog-over-China
637514136	20170316	201703	2017	2017.2082	NZL	NEW ZEALAND	NZL								CAN	CANADA	CAN								0	141	141	14	3	-6.5	2	1	2	0.26809651474531	2	Maine, United States	US	USME	44.6074	-69.3977	ME	2	Maine, United States	US	USME	44.6074	-69.3977	ME	4	Armagh, Armagh, United Kingdom	UK	UKQ8	54.35	-6.66667	-2588529	20170316	https://bangordailynews.com/2017/03/16/opinion/contributors/st-patricks-day-is-a-time-for-everyone-to-celebrate-all-things-irish/
637514137	20170316	201703	2017	2017.2082	NZL	NEW ZEALAND	NZL								CAN	CANADA	CAN								0	141	141	14	3	-6.5	4	1	4	0.26809651474531	1	New Zealand	NZ	NZ	-41	174	NZ	1	Canada	CA	CA	60	-95	CA	2	Maine, United States	US	USME	44.6074	-69.3977	ME	20170316	https://bangordailynews.com/2017/03/16/opinion/contributors/st-patricks-day-is-a-time-for-everyone-to-celebrate-all-things-irish/
637514240	20170316	201703	2017	2017.2082	PRK	NORTH KOREA	PRK								CHN	CHINESE	CHN								0	040	040	04	1	1.0	2	1	2	-3.42342342342343	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39.0194	125.755	-183459	1	United States	US	US	38	-97	US	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170316	http://www.irishtimes.com/news/world/asia-pacific/tillerson-says-america-s-approach-to-north-korea-has-failed-1.3013207
637514283	20170316	201703	2017	2017.2082	REL	MONASTERY									FRA	FRANCE	FRA								1	042	042	04	1	1.9	6	1	6	0.26809651474531	2	Maine, United States	US	USME	44.6074	-69.3977	ME	1	Canada	CA	CA	60	-95	CA	4	Donegal, Donegal, Ireland	EI	EI06	54.65	-8.11667	-1502376	20170316	https://bangordailynews.com/2017/03/16/opinion/contributors/st-patricks-day-is-a-time-for-everyone-to-celebrate-all-things-irish/
637514307	20170316	201703	2017	2017.2082	RUS	RUSSIA	RUS								CAN	CANADA	CAN								0	141	141	14	3	-6.5	2	1	2	0.26809651474531	4	Donegal, Donegal, Ireland	EI	EI06	54.65	-8.11667	-1502376	2	Maine, United States	US	USME	44.6074	-69.3977	ME	4	Armagh, Armagh, United Kingdom	UK	UKQ8	54.35	-6.66667	-2588529	20170316	https://bangordailynews.com/2017/03/16/opinion/contributors/st-patricks-day-is-a-time-for-everyone-to-celebrate-all-things-irish/
637514308	20170316	201703	2017	2017.2082	RUS	RUSSIA	RUS								CAN	CANADA	CAN								0	141	141	14	3	-6.5	2	1	2	0.26809651474531	1	Mexico	MX	MX	23	-102	MX	2	Maine, United States	US	USME	44.6074	-69.3977	ME	2	Maine, United States	US	USME	44.6074	-69.3977	ME	20170316	https://bangordailynews.com/2017/03/16/opinion/contributors/st-patricks-day-is-a-time-for-everyone-to-celebrate-all-things-irish/
637514309	20170316	201703	2017	2017.2082	RUS	RUSSIA	RUS								CAN	CANADA	CAN								0	141	141	14	3	-6.5	4	1	4	0.26809651474531	1	Russia	RS	RS	60	100	RS	1	Canada	CA	CA	60	-95	CA	2	Maine, United States	US	USME	44.6074	-69.3977	ME	20170316	https://bangordailynews.com/2017/03/16/opinion/contributors/st-patricks-day-is-a-time-for-everyone-to-celebrate-all-things-irish/
637514699	20170316	201703	2017	2017.2082	USA	BOSTON	USA								CAN	TORONTO	CAN								0	036	036	03	1	4.0	5	1	5	4.28015564202335	3	Boston, Massachusetts, United States	US	USMA	42.3584	-71.0598	617565	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	2	Rhode Island, United States	US	USRI	41.6772	-71.5101	RI	20170316	http://www.marketwatch.com/story/grazie-america-italian-pop-music-legend-iva-zanicchi-and-american-based-international-music-icons-the-platters-co-headline-concert-tour-celebrating-americas-liberation-of-italy-2017-03-16
637514704	20170316	201703	2017	2017.2082	USA	UNITED STATES	USA								CAN	CANADA	CAN								0	141	141	14	3	-6.5	4	1	4	0.26809651474531	2	Maine, United States	US	USME	44.6074	-69.3977	ME	1	Canada	CA	CA	60	-95	CA	2	Maine, United States	US	USME	44.6074	-69.3977	ME	20170316	https://bangordailynews.com/2017/03/16/opinion/contributors/st-patricks-day-is-a-time-for-everyone-to-celebrate-all-things-irish/
637514705	20170316	201703	2017	2017.2082	USA	UNITED STATES	USA								CAN	CANADA	CAN								0	141	141	14	3	-6.5	2	1	2	0.26809651474531	2	Maine, United States	US	USME	44.6074	-69.3977	ME	2	Maine, United States	US	USME	44.6074	-69.3977	ME	4	Armagh, Armagh, United Kingdom	UK	UKQ8	54.35	-6.66667	-2588529	20170316	https://bangordailynews.com/2017/03/16/opinion/contributors/st-patricks-day-is-a-time-for-everyone-to-celebrate-all-things-irish/
637514756	20170316	201703	2017	2017.2082	USA	UNITED STATES	USA								GBR	UNITED KINGDOM	GBR								0	040	040	04	1	1.0	3	1	3	0.26279177616324	3	Santa Monica, California, United States	US	USCA	34.0195	-118.491	1652792	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170316	http://www.playboy.com/articles/playboy-interview-ewan-mcgregor
637514759	20170316	201703	2017	2017.2082	USA	UNITED STATES	USA								GBR	BRITISH	GBR								0	040	040	04	1	1.0	4	1	4	-4.1970802919708	2	Maine, United States	US	USME	44.6074	-69.3977	ME	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170316	http://www.freepressonline.com/Content/Home/Homepage-Rotator/Article/Trump-Budget-Slashes-Coast-Guard-Recruits-Agents-For-Remote-Maine-Border-Posts/78/720/51021
637514760	20170316	201703	2017	2017.2082	USA	UNITED STATES	USA								GBR	BRITISH	GBR								0	190	190	19	4	-10.0	2	1	2	-4.1970802919708	2	Maine, United States	US	USME	44.6074	-69.3977	ME	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	20170316	http://www.freepressonline.com/Content/Home/Homepage-Rotator/Article/Trump-Budget-Slashes-Coast-Guard-Recruits-Agents-For-Remote-Maine-Border-Posts/78/720/51021
637514761	20170316	201703	2017	2017.2082	USA	UNITED STATES	USA								GBR	BRITISH	GBR								0	190	190	19	4	-10.0	2	1	2	-4.1970802919708	2	Maine, United States	US	USME	44.6074	-69.3977	ME	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170316	http://www.freepressonline.com/Content/Home/Homepage-Rotator/Article/Trump-Budget-Slashes-Coast-Guard-Recruits-Agents-For-Remote-Maine-Border-Posts/78/720/51021
637514794	20170316	201703	2017	2017.2082	USA	UNITED STATES	USA								JPN	TOKYO	JPN								1	042	042	04	1	1.9	2	1	2	-3.42342342342343	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39.0194	125.755	-183459	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	1	United States	US	US	38	-97	US	20170316	http://www.irishtimes.com/news/world/asia-pacific/tillerson-says-america-s-approach-to-north-korea-has-failed-1.3013207
637514832	20170316	201703	2017	2017.2082	USA	UNITED STATES	USA								MED	MAGAZINE						MED			1	013	013	01	1	0.4	1	1	1	-3.72881355932203	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170316	http://www.csmonitor.com/Environment/2017/0316/How-melting-Arctic-sea-ice-is-keeping-smog-over-China
637514833	20170316	201703	2017	2017.2082	USA	UNITED STATES	USA								MED	MEDIA						MED			0	013	013	01	1	0.4	1	1	1	-1.25	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170316	http://www.businessinsider.com/trump-budget-billions-in-funding-for-mexico-border-wall-2017-3
637514839	20170316	201703	2017	2017.2082	USA	UNITED STATES	USA								MED	WEBSITE						MED			0	084	084	08	2	7.0	2	1	2	1.76202913928907	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	Canada	CA	CA	60	-95	CA	20170316	http://www.openpr.com/news/471577/Gas-Turbine-Services-Market-to-be-driven-by-Existing-and-Aging-Gas-Turbines-in-North-America-2024.html
637514845	20170316	201703	2017	2017.2082	USA	UNITED STATES	USA								MEX	MEXICAN	MEX								1	042	042	04	1	1.9	6	1	6	1.01010101010101	3	Brooklyn, New York, United States	US	USNY	42.3442	-75.1704	944840	1	Mexico	MX	MX	23	-102	MX	3	Brooklyn, New York, United States	US	USNY	42.3442	-75.1704	944840	20170316	http://observer.com/2017/03/williamsburg-speakeasy-bodega-bar/
637514883	20170316	201703	2017	2017.2082	USA	UNITED STATES	USA								USAGOV	THE WHITE HOUSE	USA					GOV			0	040	040	04	1	1.0	2	1	2	-2.66620498614959	3	Trump Tower, New York, United States	US	USNY	40.7625	-73.9744	2083283	3	Trump Tower, New York, United States	US	USNY	40.7625	-73.9744	2083283	4	Anbang, Zhejiang, China	CH	CH02	30.5336	120.374	11006456	20170316	https://news.vice.com/story/trump-defends-wiretapping-claims-with-new-york-times-article
637514967	20170316	201703	2017	2017.2082	USAGOV	OBAMA	USA					GOV			OPP	PRISONER						OPP			0	112	112	11	3	-2.0	4	1	4	-2.62868790574275	3	Trump Tower, New York, United States	US	USNY	40.7625	-73.9744	2083283	4	Anbang, Zhejiang, China	CH	CH02	30.5336	120.374	11006456	3	Trump Tower, New York, United States	US	USNY	40.7625	-73.9744	2083283	20170316	https://news.vice.com/story/trump-defends-wiretapping-claims-with-new-york-times-article
637514985	20170316	201703	2017	2017.2082	USAGOV	THE WHITE HOUSE	USA					GOV			USA	UNITED STATES	USA								0	040	040	04	1	1.0	2	1	2	-2.66620498614959	3	Trump Tower, New York, United States	US	USNY	40.7625	-73.9744	2083283	3	Trump Tower, New York, United States	US	USNY	40.7625	-73.9744	2083283	4	Anbang, Zhejiang, China	CH	CH02	30.5336	120.374	11006456	20170316	https://news.vice.com/story/trump-defends-wiretapping-claims-with-new-york-times-article
637515002	20170316	201703	2017	2017.2082	USAGOVMIL	THE US	USA					GOV	MIL												0	040	040	04	1	1.0	2	1	2	-2.02429149797571	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170316	http://www.riyadhvision.com.sa/2017/03/16/the-us-withdrawal-brings-back-russia-to-afghanistan/
637515004	20170316	201703	2017	2017.2082	USAGOVMIL	THE US	USA					GOV	MIL												0	125	125	12	3	-5.0	2	1	2	-2.02429149797571	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170316	http://www.riyadhvision.com.sa/2017/03/16/the-us-withdrawal-brings-back-russia-to-afghanistan/
637516969	20170309	201703	2017	2017.1890	CHN	CHINESE	CHN								MIL	MILITARY						MIL			0	160	160	16	4	-4.0	2	1	2	-4.35779816513761	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170316	http://www.telegraph.co.uk/news/2017/03/16/tillerson-calls-new-approach-north-korea/
637517032	20170316	201703	2017	2017.2082											BUS	COMPANY						BUS			1	061	061	06	2	6.4	1	1	1	1.43884892086331	0							4	Vancouver, British Columbia, Canada	CA	CA02	49.25	-123.133	-575268	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170316	http://www.glassonweb.com/news/vitro-architectural-glass-formerly-ppg-glass-exhibit-extra-large-glass-units-aia-2017
637517425	20170316	201703	2017	2017.2082	BUS	EMPLOYER						BUS			USA	NEW MEXICO	USA								0	057	057	05	1	8.0	4	1	4	2.86343612334802	3	Socorro County, New Mexico, United States	US	USNM	34.0334	-106.884	1702371	1	Mexico	MX	MX	23	-102	MX	3	Socorro County, New Mexico, United States	US	USNM	34.0334	-106.884	1702371	20170316	http://www.dchieftain.com/news/at-least-positions-available-at-jobs-fair-at-finley/article_8775bb14-09a0-11e7-8c2d-a302eb4705be.html
637517449	20170316	201703	2017	2017.2082	CAN	ONTARIO	CAN																		1	192	192	19	4	-9.5	2	1	2	0.8	2	New York, United States	US	USNY	42.1497	-74.9384	NY	0							4	Summerside, Prince Edward Island, Canada	CA	CA09	46.4	-63.7833	-574341	20170316	http://www.theguardian.pe.ca/business/2017/3/16/ontario-ndp-bill-would-extend-rent-control-to-units-built-after-1991.html
637517460	20170316	201703	2017	2017.2082	CAN	CANADA	CAN								EUR	EUROPEAN	EUR								1	020	020	02	1	3.0	58	4	58	-1.04226668699309	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	20170316	http://www.theguardian.pe.ca/business/2017/3/16/seafood-labels-in-canada-vague-compared-to-u-s-europeans-environmental-groups.html
637517478	20170316	201703	2017	2017.2082	CAN	CANADA	CAN								USA	AMERICAN	USA								1	020	020	02	1	3.0	2	1	2	-0.74626865671642	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Prince Edward Island, Prince Edward Island, Canada	CA	CA09	46.3333	-63.5	-571727	4	Prince Edward Island, Prince Edward Island, Canada	CA	CA09	46.3333	-63.5	-571727	20170316	http://www.theguardian.pe.ca/business/2017/3/16/seafood-labels-in-canada-vague-compared-to-u-s-europeans-environmental-groups.html
637517501	20170316	201703	2017	2017.2082	CHN	BEIJING	CHN								JPN	TOKYO	JPN								0	130	130	13	3	-4.4	2	1	2	-3.36633663366337	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Tokyo, Tokyo, Japan	JA	JA40	35.685	139.751	-246227	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170316	https://www.rt.com/news/381012-china-japan-warship-response/
637517502	20170316	201703	2017	2017.2082	CHN	CHINA	CHN								JPN	JAPAN	JPN								0	130	130	13	3	-4.4	1	1	1	-3.36633663366337	4	East China Sea, Japan (general), Japan	JA	JA00	29	125	-226888	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170316	https://www.rt.com/news/381012-china-japan-warship-response/
637517516	20170316	201703	2017	2017.2082	CHN	CHINA	CHN								USA	NEW YORK	USA								0	043	043	04	1	2.8	1	1	1	1.18460019743336	4	Yu Long, Yunnan, China	CH	CH29	24.4415	103.322	10280313	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Yu Long, Yunnan, China	CH	CH29	24.4415	103.322	10280313	20170316	https://qz.com/933971/the-intricate-ties-between-the-woman-who-paid-16-million-for-trumps-condo-and-chinas-power-elite/
637517517	20170316	201703	2017	2017.2082	CHN	CHINA	CHN								USA	UNITED STATES	USA								0	043	043	04	1	2.8	2	1	2	-1.51187904967603	1	China	CH	CH	35	105	CH	3	Colorado State University, Colorado, United States	US	USCO	40.5672	-105.594	177310	3	Colorado State University, Colorado, United States	US	USCO	40.5672	-105.594	177310	20170316	http://romesentinel.com/rome/man-missing-after-rescue-attempt/QBqqco!bs1UGqye53aOHGRNRoIv1Q/
637517518	20170316	201703	2017	2017.2082	CHN	CHINA	CHN								USA	NEW YORK	USA								0	043	043	04	1	2.8	1	1	1	1.18460019743336	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Chen Yu, Anhui, China	CH	CH01	33.9333	116.733	-1900574	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170316	https://qz.com/933971/the-intricate-ties-between-the-woman-who-paid-16-million-for-trumps-condo-and-chinas-power-elite/
637517519	20170316	201703	2017	2017.2082	CHN	BEIJING	CHN								USA	WASHINGTON	USA								0	130	130	13	3	-4.4	2	1	2	-3.36633663366337	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170316	https://www.rt.com/news/381012-china-japan-warship-response/
637517520	20170316	201703	2017	2017.2082	CHN	CHINA	CHN								USA	UNITED STATES	USA								0	130	130	13	3	-4.4	1	1	1	-3.36633663366337	4	East China Sea, Japan (general), Japan	JA	JA00	29	125	-226888	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170316	https://www.rt.com/news/381012-china-japan-warship-response/
637517529	20170316	201703	2017	2017.2082	CHNGOV	CHINA	CHN					GOV			USA	WASHINGTON	USA								0	112	112	11	3	-2.0	5	1	5	-3.36633663366337	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Tokyo, Tokyo, Japan	JA	JA40	35.685	139.751	-246227	20170316	https://www.rt.com/news/381012-china-japan-warship-response/
637517571	20170316	201703	2017	2017.2082	COP	FEDERAL POLICE						COP													1	141	141	14	3	-6.5	3	1	3	-6.08575380359613	1	Mexico	MX	MX	23	-102	MX	0							3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	20170316	https://article.wn.com/view/2017/03/16/Rep_Guti_rrez_Speaks_Out_After_Being_Handcuffed_for_Demandin/
637517651	20170316	201703	2017	2017.2082	CVL	COMMUNITY						CVL			BUS	COMPANY						BUS			1	051	051	05	1	3.4	4	1	4	6.47321428571428	4	Flor De Mayo, Campeche, Mexico	MX	MX04	18.3833	-91.1	-1668616	3	Mayflower, Texas, United States	US	USTX	31.0902	-93.7238	1380159	4	Flor De Mayo, Campeche, Mexico	MX	MX04	18.3833	-91.1	-1668616	20170316	http://dallas.culturemap.com/news/restaurants-bars/03-16-17-salsa-limon-flor-de-mayo-downtown-mayflower/
637518036	20170316	201703	2017	2017.2082	GBR	UNITED KINGDOM	GBR								USA	AMERICAN	USA								1	020	020	02	1	3.0	14	7	14	-1.47526589277834	1	United Kingdom	UK	UK	54	-2	UK	2	Texas, United States	US	USTX	31.106	-97.6475	TX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170316	http://www.myrtlebeachonline.com/news/nation-world/national/article138857268.html
637518038	20170316	201703	2017	2017.2082	GBR	BRITAIN	GBR								USA	NEW ORLEANS	USA								0	0841	084	08	2	7.0	1	1	1	-2.06611570247934	1	United States	US	US	38	-97	US	1	United Kingdom	UK	UK	54	-2	UK	1	United States	US	US	38	-97	US	20170316	http://www.charismanews.com/politics/opinion/63663-honoring-andrew-jackson-was-the-right-thing-to-do
637518039	20170316	201703	2017	2017.2082	GBR	UNITED KINGDOM	GBR								USACVL	AMERICAN	USA					CVL			1	020	020	02	1	3.0	28	7	28	-1.47526589277834	1	United Kingdom	UK	UK	54	-2	UK	2	Texas, United States	US	USTX	31.106	-97.6475	TX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170316	http://www.myrtlebeachonline.com/news/nation-world/national/article138857268.html
637518150	20170316	201703	2017	2017.2082	GOV	MINIST						GOV			CVL	ENGINEER						CVL			1	012	012	01	1	-0.4	2	1	2	0.0950570342205301	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	2	Kansas, United States	US	USKS	38.5111	-96.8005	KS	2	Kansas, United States	US	USKS	38.5111	-96.8005	KS	20170316	http://indianewengland.com/2017/03/government-will-ensure-safety-diaspora-sushma-2/
637518252	20170316	201703	2017	2017.2082	GOV	MINIST						GOV			USACVL	UNITED STATES	USA					CVL			1	012	012	01	1	-0.4	2	1	2	0.0950570342205301	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	2	Kansas, United States	US	USKS	38.5111	-96.8005	KS	2	Kansas, United States	US	USKS	38.5111	-96.8005	KS	20170316	http://indianewengland.com/2017/03/government-will-ensure-safety-diaspora-sushma-2/
637518480	20170316	201703	2017	2017.2082	ISR	ISRAEL	ISR								USAGOV	UNITED STATES	USA					GOV			1	036	036	03	1	4.0	1	1	1	2.39808153477219	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Russia	RS	RS	60	100	RS	1	China	CH	CH	35	105	CH	20170316	https://worldisraelnews.com/netanyahu-israel-in-midst-of-a-process-of-dialogue-with-white-house/
637519365	20170316	201703	2017	2017.2082	USA	NEW MEXICO	USA								BUS	EMPLOYER						BUS			0	057	057	05	1	8.0	4	1	4	2.86343612334802	1	Mexico	MX	MX	23	-102	MX	3	Socorro County, New Mexico, United States	US	USNM	34.0334	-106.884	1702371	3	Socorro County, New Mexico, United States	US	USNM	34.0334	-106.884	1702371	20170316	http://www.dchieftain.com/news/at-least-positions-available-at-jobs-fair-at-finley/article_8775bb14-09a0-11e7-8c2d-a302eb4705be.html
637519372	20170316	201703	2017	2017.2082	USA	NEW YORK	USA								CHN	CHINA	CHN								0	042	042	04	1	1.9	1	1	1	1.18460019743336	4	Chen Yu, Anhui, China	CH	CH01	33.9333	116.733	-1900574	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170316	https://qz.com/933971/the-intricate-ties-between-the-woman-who-paid-16-million-for-trumps-condo-and-chinas-power-elite/
637519373	20170316	201703	2017	2017.2082	USA	UNITED STATES	USA								CHN	CHINA	CHN								0	042	042	04	1	1.9	2	1	2	-1.51187904967603	3	Colorado State University, Colorado, United States	US	USCO	40.5672	-105.594	177310	1	China	CH	CH	35	105	CH	3	Colorado State University, Colorado, United States	US	USCO	40.5672	-105.594	177310	20170316	http://romesentinel.com/rome/man-missing-after-rescue-attempt/QBqqco!bs1UGqye53aOHGRNRoIv1Q/
637519374	20170316	201703	2017	2017.2082	USA	NEW YORK	USA								CHN	CHINA	CHN								0	042	042	04	1	1.9	1	1	1	1.18460019743336	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Yu Long, Yunnan, China	CH	CH29	24.4415	103.322	10280313	4	Yu Long, Yunnan, China	CH	CH29	24.4415	103.322	10280313	20170316	https://qz.com/933971/the-intricate-ties-between-the-woman-who-paid-16-million-for-trumps-condo-and-chinas-power-elite/
637519376	20170316	201703	2017	2017.2082	USA	NEW YORK	USA								CHN	CHINA	CHN								0	051	051	05	1	3.4	5	1	5	1.18460019743336	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Tiananmen Square, Beijing, China	CH	CH22	39.9044	116.391	9244097	4	Tiananmen Square, Beijing, China	CH	CH22	39.9044	116.391	9244097	20170316	https://qz.com/933971/the-intricate-ties-between-the-woman-who-paid-16-million-for-trumps-condo-and-chinas-power-elite/
637519494	20170316	201703	2017	2017.2082	USA	UNITED STATES	USA								OPP	ACTIVIST						OPP			1	141	141	14	3	-6.5	2	1	2	-6.08575380359613	2	Illinois, United States	US	USIL	40.3363	-89.0022	IL	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170316	https://article.wn.com/view/2017/03/16/Rep_Guti_rrez_Speaks_Out_After_Being_Handcuffed_for_Demandin/
637519495	20170316	201703	2017	2017.2082	USA	CHICAGO	USA								OPP	ACTIVIST						OPP			1	141	141	14	3	-6.5	3	1	3	-6.08575380359613	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	20170316	https://article.wn.com/view/2017/03/16/Rep_Guti_rrez_Speaks_Out_After_Being_Handcuffed_for_Demandin/
