642283951	20170331	201703	2017	2017.2493	USA	UNITED STATES	USA								MED	TELEVISION						MED			0	010	010	01	1	0.0	2	1	2	1.16071428571428	1	United States	US	US	38	-97	US	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	20170331	http://www.cw.ua.edu/article/2017/03/diverse-representation-benefits-all-of-us
642283952	20170331	201703	2017	2017.2493	USA	UNITED STATES	USA								MED	TELEVISION						MED			0	010	010	01	1	0.0	2	1	2	1.16071428571428	1	United States	US	US	38	-97	US	1	India	IN	IN	20	77	IN	1	United States	US	US	38	-97	US	20170331	http://www.cw.ua.edu/article/2017/03/diverse-representation-benefits-all-of-us
642283962	20170331	201703	2017	2017.2493	USA	NEW YORK	USA								MEX	MEXICO	MEX								1	173	173	17	4	-5.0	1	1	1	-6.80272108843538	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Jalisco, Baja California, Mexico	MX	MX02	32.5175	-115.235	-1661292	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170331	http://www.metro.us/news/mexican-state-attorney-general-arrested-in-san-diego-on-drug-charges/jzzqcc---phev9rvi844q_1mxp8dfjw
642283963	20170331	201703	2017	2017.2493	USA	NEW YORK	USA								MEXCOP	MEXICO	MEX					COP			1	173	173	17	4	-5.0	1	1	1	-6.80272108843538	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Jalisco, Baja California, Mexico	MX	MX02	32.5175	-115.235	-1661292	4	Jalisco, Baja California, Mexico	MX	MX02	32.5175	-115.235	-1661292	20170331	http://www.metro.us/news/mexican-state-attorney-general-arrested-in-san-diego-on-drug-charges/jzzqcc---phev9rvi844q_1mxp8dfjw
642283965	20170331	201703	2017	2017.2493	USA	SAN DIEGO	USA								MEXGOV	MEXICO	MEX					GOV			1	173	173	17	4	-5.0	1	1	1	-6.80272108843538	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	4	Sinaloa, Tabasco, Mexico	MX	MX27	18.4917	-93.75	6226960	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	20170331	http://www.metro.us/news/mexican-state-attorney-general-arrested-in-san-diego-on-drug-charges/jzzqcc---phev9rvi844q_1mxp8dfjw
642283971	20170331	201703	2017	2017.2493	USA	UNITED STATES	USA								MIL	MILITARY						MIL			0	060	060	06	2	6.0	2	1	2	-4.44839857651246	1	United Kingdom	UK	UK	54	-2	UK	4	Paris, France (general), France	FR	FR00	48.8667	2.33333	-1456928	1	United States	US	US	38	-97	US	20170331	https://www.naij.com/1096916-army-bring-abubakar-shekau-justice-general-enenche.html
642284071	20170331	201703	2017	2017.2493	USAGOV	THE WHITE HOUSE	USA					GOV			USAGOV	UNITED STATES	USA					GOV			0	010	010	01	1	0.0	2	1	2	-0.94585779517286	4	Indus Valley, India (general), India	IN	IN00	29	71	-2097820	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170331	https://wn.com/Hinduism
642286121	20170331	201703	2017	2017.2493											CAN	CANADA	CAN								1	051	051	05	1	3.4	1	1	1	-4.45887445887446	0							4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	2	Washington, United States	US	USWA	47.3917	-121.571	WA	20170331	http://www.finanznachrichten.de/nachrichten-2017-03/40334059-sunovion-to-present-data-on-latuda-lurasidone-hci-at-the-25th-european-congress-of-psychiatry-004.htm
642286288	20170331	201703	2017	2017.2493											USA	UNITED STATES	USA								1	051	051	05	1	3.4	2	1	2	4.04040404040404	0							2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170331	http://www.hospitality-industry.com/index.php/news/comments/reed-mackay-announces-new-global-partnership
642286355	20170331	201703	2017	2017.2493	AFR	AFRICA	AFR								SPY	INTELLIGENCE						SPY			1	112	112	11	3	-2.0	2	2	2	-4.80576769513813	2	Maine, United States	US	USME	44.6074	-69.3977	ME	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170331	http://www.stabroeknews.com/2017/news/world/03/31/south-africas-anc-divided-zuma-weakened-by-cabinet-reshuffle/
642286578	20170331	201703	2017	2017.2493	CANGOV	CANADA	CAN					GOV			GOV	MINIST						GOV			1	046	046	04	1	7.0	2	1	2	0	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	20170331	http://business.financialpost.com/executive/executive-summary/five-things-you-should-know-before-you-start-your-work-day-on-march-31
642286579	20170331	201703	2017	2017.2493	CANGOV	CANADA	CAN					GOV			USAGOV	UNITED STATES	USA					GOV			1	046	046	04	1	7.0	2	1	2	0	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	20170331	http://business.financialpost.com/executive/executive-summary/five-things-you-should-know-before-you-start-your-work-day-on-march-31
642286625	20170331	201703	2017	2017.2493	CHN	CHINESE	CHN								USA	UNITED STATES	USA								0	042	042	04	1	1.9	1	1	1	-3.4242910647405	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170331	https://zcomm.org/znetarticle/starting-a-war/
642286632	20170331	201703	2017	2017.2493	CHNGOV	XI JINPING	CHN					GOV			CHNGOV	CHINA	CHN					GOV			0	042	042	04	1	1.9	1	1	1	-3.4242910647405	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170331	https://zcomm.org/znetarticle/starting-a-war/
642286635	20170331	201703	2017	2017.2493	CHNGOV	CHINA	CHN					GOV			CHNGOV	XI JINPING	CHN					GOV			0	043	043	04	1	2.8	1	1	1	-3.4242910647405	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170331	https://zcomm.org/znetarticle/starting-a-war/
642286801	20170331	201703	2017	2017.2493	DEU	GERMAN	DEU								USAGOV	UNITED STATES	USA					GOV			1	042	042	04	1	1.9	2	2	2	1.80823948372169	1	United Kingdom	UK	UK	54	-2	UK	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Berlin, Berlin, Germany	GM	GM16	52.5167	13.4	-1746443	20170331	http://news.trust.org/item/20170331120957-6qh6v
642286993	20170331	201703	2017	2017.2493	GBR	BRITAIN	GBR								GBRGOVHRI	THERESA MAY	GBR					GOV	HRI		0	030	030	03	1	4.0	2	1	2	-2.77520814061054	1	United Kingdom	UK	UK	54	-2	UK	2	West Virginia, United States	US	USWV	38.468	-80.9696	WV	2	West Virginia, United States	US	USWV	38.468	-80.9696	WV	20170331	http://www.zerohedge.com/news/2017-03-31/frontrunning-march-31
642287016	20170331	201703	2017	2017.2493	GBR	LONDON	GBR								USA	NEW YORK	USA								1	057	057	05	1	8.0	4	1	4	0.33898305084746	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170331	http://www.redditchadvertiser.co.uk/news/15189035.Illustrator_turns_author_for_roaring_fun_children___s_book/
642287111	20170331	201703	2017	2017.2493	GOV	MINIST						GOV			CANGOV	CANADA	CAN					GOV			1	046	046	04	1	7.0	2	1	2	0	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	20170331	http://business.financialpost.com/executive/executive-summary/five-things-you-should-know-before-you-start-your-work-day-on-march-31
642287190	20170331	201703	2017	2017.2493	GOV	MINIST						GOV			USAGOV	UNITED STATES	USA					GOV			0	046	046	04	1	7.0	2	1	2	-2.77520814061054	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	2	West Virginia, United States	US	USWV	38.468	-80.9696	WV	2	West Virginia, United States	US	USWV	38.468	-80.9696	WV	20170331	http://www.zerohedge.com/news/2017-03-31/frontrunning-march-31
642287191	20170331	201703	2017	2017.2493	GOV	MINIST						GOV			USAGOV	UNITED STATES	USA					GOV			0	046	046	04	1	7.0	2	1	2	-2.77520814061054	1	United Kingdom	UK	UK	54	-2	UK	2	West Virginia, United States	US	USWV	38.468	-80.9696	WV	2	West Virginia, United States	US	USWV	38.468	-80.9696	WV	20170331	http://www.zerohedge.com/news/2017-03-31/frontrunning-march-31
642287404	20170331	201703	2017	2017.2493	ITAGOV	ITALY	ITA					GOV			JPN	JAPAN	JPN								0	120	120	12	3	-4.0	10	5	10	-3.73265368031347	1	United States	US	US	38	-97	US	1	United Kingdom	UK	UK	54	-2	UK	5	Sicily, Sicilia, Italy	IT	IT15	37.75	14.25	-129695	20170331	http://news.trust.org/item/20170331122000-9y0os
642287642	20170331	201703	2017	2017.2493	MNCUSAGOV	GENERAL ELECTRIC	USA					MNC	GOV		GOV	ADMINISTRATION						GOV			0	110	110	11	3	-2.0	3	1	3	-2.77520814061054	1	United Kingdom	UK	UK	54	-2	UK	2	North Dakota, United States	US	USND	47.5362	-99.793	ND	1	United Kingdom	UK	UK	54	-2	UK	20170331	http://www.zerohedge.com/news/2017-03-31/frontrunning-march-31
642288029	20170331	201703	2017	2017.2493	USA	WASHINGTON	USA																		0	010	010	01	1	0.0	6	2	6	0.98913056768025	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170331	http://nripress.com/xi-trump-meet-to-better-ties-china/
642288072	20170331	201703	2017	2017.2493	USA	UNITED STATES	USA																		0	051	051	05	1	3.4	2	1	2	2.63157894736842	1	India	IN	IN	20	77	IN	0							3	Clear Lake, Texas, United States	US	USTX	33.0782	-96.4953	1378127	20170331	http://www.indoamerican-news.com/indian-americans-honor-kansas-hero-ian-grillot-with-100000-to-buy-a-house/
642288073	20170331	201703	2017	2017.2493	USA	UNITED STATES	USA																		0	051	051	05	1	3.4	2	1	2	2.63157894736842	2	Kansas, United States	US	USKS	38.5111	-96.8005	KS	0							1	India	IN	IN	20	77	IN	20170331	http://www.indoamerican-news.com/indian-americans-honor-kansas-hero-ian-grillot-with-100000-to-buy-a-house/
642288097	20170331	201703	2017	2017.2493	USA	WASHINGTON	USA																		0	110	110	11	3	-2.0	6	2	6	0.98913056768025	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170331	http://nripress.com/xi-trump-meet-to-better-ties-china/
642288098	20170331	201703	2017	2017.2493	USA	UNITED STATES	USA																		0	110	110	11	3	-2.0	1	1	1	-2.77520814061054	2	West Virginia, United States	US	USWV	38.468	-80.9696	WV	0							1	United Kingdom	UK	UK	54	-2	UK	20170331	http://www.zerohedge.com/news/2017-03-31/frontrunning-march-31
642288100	20170331	201703	2017	2017.2493	USA	UNITED STATES	USA																		0	111	111	11	3	-2.0	2	2	2	3.03283211477445	1	United Kingdom	UK	UK	54	-2	UK	0							2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170331	http://www.marketwatch.com/story/the-robert-allen-group-and-duralee-fabrics-merge-to-create-design-industry-powerhouse-2017-03-31
642288133	20170331	201703	2017	2017.2493	USA	UNITED STATES	USA								CHN	CHINESE	CHN								0	043	043	04	1	2.8	1	1	1	-3.4242910647405	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170331	https://zcomm.org/znetarticle/starting-a-war/
642288135	20170331	201703	2017	2017.2493	USA	AMERICAN	USA								CHN	CHINA	CHN								0	061	061	06	2	6.4	5	5	5	0.989165392882584	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170331	http://nripress.com/xi-trump-meet-to-better-ties-china/
642288136	20170331	201703	2017	2017.2493	USA	AMERICAN	USA								CHN	CHINA	CHN								0	061	061	06	2	6.4	8	7	8	0.915526899871205	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170331	http://nripress.com/xi-trump-meet-to-better-ties-china/
642288240	20170331	201703	2017	2017.2493	USA	NEW YORK	USA								MEX	MEXICO	MEX								1	172	172	17	4	-5.0	8	1	8	3.33333333333333	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Mezcal, Baja California Sur, Mexico	MX	MX03	26.6167	-112.45	-1683371	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170331	https://www.specialtyfood.com/news/article/mezcal-gaining-ground-nyc/
642288261	20170331	201703	2017	2017.2493	USA	UNITED STATES	USA								USAGOV	UNITED STATES	USA					GOV			0	110	110	11	3	-2.0	1	1	1	-2.77520814061054	2	West Virginia, United States	US	USWV	38.468	-80.9696	WV	2	West Virginia, United States	US	USWV	38.468	-80.9696	WV	1	United Kingdom	UK	UK	54	-2	UK	20170331	http://www.zerohedge.com/news/2017-03-31/frontrunning-march-31
642288266	20170331	201703	2017	2017.2493	USA	UNITED STATES	USA								USAMED	UNITED STATES	USA					MED			0	084	084	08	2	7.0	1	1	1	-4.45887445887446	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	4	Woche, Hong Kong (general), Hong Kong	HK	HK00	22.3833	114.183	-1354533	2	Washington, United States	US	USWA	47.3917	-121.571	WA	20170331	http://www.finanznachrichten.de/nachrichten-2017-03/40334059-sunovion-to-present-data-on-latuda-lurasidone-hci-at-the-25th-european-congress-of-psychiatry-004.htm
642288267	20170331	201703	2017	2017.2493	USA	UNITED STATES	USA								USAMED	UNITED STATES	USA					MED			0	084	084	08	2	7.0	1	1	1	-4.45887445887446	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	2	Washington, United States	US	USWA	47.3917	-121.571	WA	2	Washington, United States	US	USWA	47.3917	-121.571	WA	20170331	http://www.finanznachrichten.de/nachrichten-2017-03/40334059-sunovion-to-present-data-on-latuda-lurasidone-hci-at-the-25th-european-congress-of-psychiatry-004.htm
642288268	20170331	201703	2017	2017.2493	USA	NEW YORK CITY	USA								USAMED	WALL STREET JOURNAL	USA					MED			1	172	172	17	4	-5.0	2	1	2	3.33333333333333	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Mezcal, Baja California Sur, Mexico	MX	MX03	26.6167	-112.45	-1683371	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170331	https://www.specialtyfood.com/news/article/mezcal-gaining-ground-nyc/
642288290	20170331	201703	2017	2017.2493	USAGOV	UNITED STATES	USA					GOV			CANGOV	CANADA	CAN					GOV			1	046	046	04	1	7.0	2	1	2	0	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	20170331	http://business.financialpost.com/executive/executive-summary/five-things-you-should-know-before-you-start-your-work-day-on-march-31
642288292	20170331	201703	2017	2017.2493	USAGOV	UNITED STATES	USA					GOV			DEU	GERMAN	DEU								1	043	043	04	1	2.8	2	2	2	1.80823948372169	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	4	Berlin, Berlin, Germany	GM	GM16	52.5167	13.4	-1746443	20170331	http://news.trust.org/item/20170331120957-6qh6v
642288293	20170331	201703	2017	2017.2493	USAGOV	UNITED STATES	USA					GOV			GOV	MINIST						GOV			0	046	046	04	1	7.0	2	1	2	-2.77520814061054	2	West Virginia, United States	US	USWV	38.468	-80.9696	WV	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	2	West Virginia, United States	US	USWV	38.468	-80.9696	WV	20170331	http://www.zerohedge.com/news/2017-03-31/frontrunning-march-31
642288294	20170331	201703	2017	2017.2493	USAGOV	UNITED STATES	USA					GOV			GOV	MINIST						GOV			0	046	046	04	1	7.0	2	1	2	-2.77520814061054	2	West Virginia, United States	US	USWV	38.468	-80.9696	WV	1	United Kingdom	UK	UK	54	-2	UK	2	West Virginia, United States	US	USWV	38.468	-80.9696	WV	20170331	http://www.zerohedge.com/news/2017-03-31/frontrunning-march-31
642291721	20160331	201603	2016	2016.2493	CVL	TOURIST						CVL													0	036	036	03	1	4.0	2	1	2	1.07142857142857	1	China	CH	CH	35	105	CH	0							2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170331	http://www.economist.com/news/science-and-technology/21719923-whats-come-down-must-go-up-again-spacex-successfully-reuses-rocket-booster
642291733	20160331	201603	2016	2016.2493	KEN	NAIROBI	KEN								CVL	CIVILIAN						CVL			1	1712	171	17	4	-9.2	1	1	1	-5.4481546572935	1	China	CH	CH	35	105	CH	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170331	http://santamariatimes.com/news/world/south-sudanese-forces-blamed-for-torching-thousands-of-homes/article_4d9a28af-3cd6-53e0-b98a-ab1b5d4eb8c1.html
642291753	20170324	201703	2017	2017.2301	GOV	PRESIDENT						GOV			CHNGOV	CHINESE	CHN					GOV			1	043	043	04	1	2.8	6	1	6	2.65486725663717	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20170331	http://postonpolitics.blog.mypalmbeachpost.com/2017/03/31/trump-xi-palm-beach-summit-relationship-builder-or-international-slight/
642291939	20170331	201703	2017	2017.2493											USA	MICHIGAN	USA								1	061	061	06	2	6.4	1	1	1	1.5748031496063	0							2	California, United States	US	USCA	36.17	-119.746	CA	1	Canada	CA	CA	60	-95	CA	20170331	http://www.miamiok.com/news/20170331/more-jobs-for-miami---hopkins-acquires-airpower-america
642291946	20170331	201703	2017	2017.2493											USA	DALLAS	USA								1	173	173	17	4	-5.0	1	1	1	-3.59116022099448	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	China	CH	CH	35	105	CH	20170331	http://santamariatimes.com/news/national/kindergarten-teacher-arrested-after-gun-found-in-classroom/article_9afc45b2-0a1d-511f-bf4a-567555e8d53d.html
642292085	20170331	201703	2017	2017.2493	BUS	BUSINESS						BUS													1	1014	101	10	3	-5.0	1	1	1	-3.88170055452865	1	Mexico	MX	MX	23	-102	MX	0							3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170331	http://www.hindustantimes.com/business-news/trump-orders-investigation-of-countries-with-trade-deficit-with-us-india-on-the-list/story-RkZjiCzHXvNmte9FbehT3L.html
642292553	20170331	201703	2017	2017.2493	GBR	LONDON	GBR								PRK	NORTH KOREA	PRK								1	010	010	01	1	0.0	22	11	22	-7.51197248884576	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Iran	IR	IR	32	53	IR	20170331	http://www.lmtonline.com/news/politics/article/US-defense-chief-worries-about-reckless-NKorea-11040790.php
642292563	20170331	201703	2017	2017.2493	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								0	013	013	01	1	0.4	60	29	60	-2.69847720392257	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	2	Utah, United States	US	USUT	40.1135	-111.854	UT	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170331	http://www.independent.ie/world-news/europe/britain/first-picture-of-westminster-terror-attack-survivor-in-hospital-after-her-husband-was-killed-35582384.html
642292566	20170331	201703	2017	2017.2493	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								1	042	042	04	1	1.9	4	1	4	1.4799154334038	1	United Kingdom	UK	UK	54	-2	UK	1	United States	US	US	38	-97	US	1	United Kingdom	UK	UK	54	-2	UK	20170331	http://www.scandoil.com/moxie-bm2/news/utec-welcomes-new-chief-executive-officer.shtml
642292569	20170331	201703	2017	2017.2493	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								1	138	138	13	3	-7.0	73	38	73	-6.62725047567122	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170331	http://www.lmtonline.com/news/politics/article/US-defense-chief-worries-about-reckless-NKorea-11040790.php
642292726	20170331	201703	2017	2017.2493	GOV	AUTHORITIES						GOV			USA	DALLAS	USA								1	173	173	17	4	-5.0	1	1	1	-3.59116022099448	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	China	CH	CH	35	105	CH	20170331	http://santamariatimes.com/news/national/kindergarten-teacher-arrested-after-gun-found-in-classroom/article_9afc45b2-0a1d-511f-bf4a-567555e8d53d.html
642292969	20170331	201703	2017	2017.2493	JUD	JUDGE						JUD			USA	SAN DIEGO	USA								1	025	025	02	1	-0.3	2	1	2	-3.11418685121108	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	1	Mexico	MX	MX	23	-102	MX	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	20170331	http://www.sharonherald.com/news/nation/judge-will-rule-later-on-trump-university-case/article_87c3a846-d070-5aa0-8c28-48be278da05b.html
642293297	20170331	201703	2017	2017.2493	PRK	NKOREA	PRK								GBR	UNITED KINGDOM	GBR								1	010	010	01	1	0.0	10	5	10	-7.57014178760625	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170331	http://economictimes.indiatimes.com/news/international/world-news/us-defense-chief-worries-about-reckless-nkorea-actions/articleshow/57942651.cms
642293299	20170331	201703	2017	2017.2493	PRK	NKOREA	PRK								GBRGOVMIL	UNITED KINGDOM	GBR					GOV	MIL		1	010	010	01	1	0.0	10	5	10	-7.65865601310678	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170331	http://economictimes.indiatimes.com/news/international/world-news/us-defense-chief-worries-about-reckless-nkorea-actions/articleshow/57942651.cms
642293547	20170331	201703	2017	2017.2493	USA	UNITED STATES	USA																		0	010	010	01	1	0.0	2	1	2	-3.88170055452865	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							1	Canada	CA	CA	60	-95	CA	20170331	http://www.hindustantimes.com/business-news/trump-orders-investigation-of-countries-with-trade-deficit-with-us-india-on-the-list/story-RkZjiCzHXvNmte9FbehT3L.html
642293654	20170331	201703	2017	2017.2493	USA	UNITED STATES	USA								CAN	CANADIAN	CAN								0	010	010	01	1	0.0	1	1	1	1.58730158730158	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	1	Canada	CA	CA	60	-95	CA	3	Denver, Colorado, United States	US	USCO	39.7392	-104.985	201738	20170331	http://www.denverpost.com/2017/03/31/robert-louis-stevensons-lost-novel-book-review/
642293678	20170331	201703	2017	2017.2493	USA	UNITED STATES	USA								CVL	HUNTER						CVL			0	073	073	07	2	7.4	1	1	1	1.58730158730158	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	1	Canada	CA	CA	60	-95	CA	1	Canada	CA	CA	60	-95	CA	20170331	http://www.denverpost.com/2017/03/31/robert-louis-stevensons-lost-novel-book-review/
642293734	20170331	201703	2017	2017.2493	USA	UNITED STATES	USA								REL	SAINT									0	073	073	07	2	7.4	1	1	1	1.58730158730158	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	1	Canada	CA	CA	60	-95	CA	1	Canada	CA	CA	60	-95	CA	20170331	http://www.denverpost.com/2017/03/31/robert-louis-stevensons-lost-novel-book-review/
642295835	20170324	201703	2017	2017.2301	CHN	CHINESE	CHN								USAGOV	THE WHITE HOUSE	USA					GOV			1	036	036	03	1	4.0	3	1	3	-1.54440154440155	1	China	CH	CH	35	105	CH	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	China	CH	CH	35	105	CH	20170331	http://www.sun-sentinel.com/local/palm-beach/fl-pn-chinese-president-trump-palm-beach-20170330-story.html
642295836	20170324	201703	2017	2017.2301	CHNGOV	CHINA	CHN					GOV			USA	UNITED STATES	USA								1	036	036	03	1	4.0	4	1	4	-1.54440154440155	1	China	CH	CH	35	105	CH	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	China	CH	CH	35	105	CH	20170331	http://www.sun-sentinel.com/local/palm-beach/fl-pn-chinese-president-trump-palm-beach-20170330-story.html
642295837	20170324	201703	2017	2017.2301	CHNGOV	CHINESE	CHN					GOV			USAGOV	THE WHITE HOUSE	USA					GOV			1	036	036	03	1	4.0	2	1	2	-1.54440154440155	1	China	CH	CH	35	105	CH	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	China	CH	CH	35	105	CH	20170331	http://www.sun-sentinel.com/local/palm-beach/fl-pn-chinese-president-trump-palm-beach-20170330-story.html
642295842	20170324	201703	2017	2017.2301	USA	UNITED STATES	USA								CHNGOV	CHINA	CHN					GOV			1	036	036	03	1	4.0	4	1	4	-1.54440154440155	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20170331	http://www.sun-sentinel.com/local/palm-beach/fl-pn-chinese-president-trump-palm-beach-20170330-story.html
642295844	20170324	201703	2017	2017.2301	USAGOV	THE WHITE HOUSE	USA					GOV			CHN	CHINESE	CHN								1	036	036	03	1	4.0	3	1	3	-1.54440154440155	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20170331	http://www.sun-sentinel.com/local/palm-beach/fl-pn-chinese-president-trump-palm-beach-20170330-story.html
642295845	20170324	201703	2017	2017.2301	USAGOV	THE WHITE HOUSE	USA					GOV			CHNGOV	CHINESE	CHN					GOV			1	036	036	03	1	4.0	2	1	2	-1.54440154440155	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20170331	http://www.sun-sentinel.com/local/palm-beach/fl-pn-chinese-president-trump-palm-beach-20170330-story.html
